customer_id,product_id,price,date_of_purchase
C30,P10,1874,2018-12-20 17:54:00
C34,P62,1290,2018-12-20 15:36:00
C36,P23,972,2018-12-20 10:01:00
C40,P06,1299,2018-12-20 13:45:00
C43,P11,1199,2018-12-20 23:57:00
C49,P16,50,2018-12-20 17:45:00
C50,P40,1675,2018-12-20 20:09:00
C53,P48,1391,2018-12-20 10:35:00
C54,P42,542,2018-12-20 06:47:00
C54,P58,267,2018-12-20 06:47:00
C63,P37,1128,2018-12-20 19:00:00
C69,P24,1367,2018-12-20 15:52:00
C70,P36,1890,2018-12-20 10:58:00
C80,P23,466,2018-12-20 20:14:00
C83,P11,1272,2018-12-20 22:46:00
C89,P57,898,2018-12-20 14:48:00
C92,P32,338,2018-12-20 14:04:00
C98,P63,1892,2018-12-20 23:08:00
C5,P61,494,2018-12-21 16:37:00
C8,P64,1205,2018-12-21 09:24:00
C12,P61,1828,2018-12-21 05:23:00
C13,P34,1397,2018-12-21 07:44:00
C13,P29,1934,2018-12-21 07:44:00
C14,P41,1677,2018-12-21 20:25:00
C19,P28,732,2018-12-21 21:31:00
C26,P57,1200,2018-12-21 10:20:00
C26,P47,1327,2018-12-21 10:20:00
C43,P23,1897,2018-12-21 13:38:00
C47,P02,1876,2018-12-21 05:25:00
C49,P46,954,2018-12-21 15:09:00
C53,P07,1056,2018-12-21 21:04:00
C59,P33,166,2018-12-21 10:07:00
C63,P36,1307,2018-12-21 17:00:00
C74,P09,731,2018-12-21 10:58:00
C75,P50,695,2018-12-21 10:55:00
C89,P22,390,2018-12-21 09:51:00
C89,P23,1356,2018-12-21 09:51:00
C97,P32,1954,2018-12-21 16:30:00
C106,P61,1840,2018-12-21 20:39:00
C106,P62,750,2018-12-21 20:39:00
C109,P40,914,2018-12-21 17:05:00
C110,P64,807,2018-12-21 21:27:00
C113,P09,1596,2018-12-21 10:44:00
C114,P39,497,2018-12-21 11:01:00
C114,P38,806,2018-12-21 11:01:00
C116,P50,94,2018-12-21 23:53:00
C129,P64,277,2018-12-21 23:46:00
C131,P55,1028,2018-12-21 17:35:00
C131,P52,1842,2018-12-21 17:35:00
C137,P32,853,2018-12-21 23:12:00
C6,P27,1749,2018-12-22 14:45:00
C6,P23,1320,2018-12-22 14:45:00
C12,P39,662,2018-12-22 13:09:00
C14,P57,1026,2018-12-22 14:09:00
C17,P32,375,2018-12-22 10:48:00
C17,P24,773,2018-12-22 10:48:00
C21,P34,156,2018-12-22 09:08:00
C21,P22,1006,2018-12-22 09:08:00
C23,P57,1301,2018-12-22 14:46:00
C30,P02,1484,2018-12-22 06:40:00
C30,P12,1259,2018-12-22 06:40:00
C34,P26,1521,2018-12-22 21:58:00
C34,P23,942,2018-12-22 21:58:00
C38,P28,1330,2018-12-22 18:24:00
C38,P34,968,2018-12-22 18:24:00
C41,P33,1416,2018-12-22 19:25:00
C41,P30,446,2018-12-22 19:25:00
C43,P63,1123,2018-12-22 10:42:00
C47,P04,1577,2018-12-22 18:37:00
C47,P06,918,2018-12-22 18:37:00
C53,P09,679,2018-12-22 12:41:00
C62,P61,1974,2018-12-22 06:50:00
C68,P26,306,2018-12-22 16:09:00
C79,P32,718,2018-12-22 03:32:00
C89,P27,1720,2018-12-22 19:52:00
C89,P27,1660,2018-12-22 19:52:00
C96,P44,1715,2018-12-22 22:05:00
C100,P59,1480,2018-12-22 11:06:00
C104,P40,261,2018-12-22 04:04:00
C106,P25,1649,2018-12-22 16:23:00
C112,P11,456,2018-12-22 18:52:00
C115,P26,727,2018-12-22 13:19:00
C132,P34,1976,2018-12-22 03:54:00
C132,P25,916,2018-12-22 03:54:00
C1,P12,1014,2018-12-23 18:35:00
C2,P34,1102,2018-12-23 05:51:00
C5,P61,1649,2018-12-23 20:52:00
C8,P02,400,2018-12-23 16:51:00
C10,P45,965,2018-12-23 07:29:00
C10,P56,456,2018-12-23 07:29:00
C14,P48,1102,2018-12-23 19:01:00
C17,P37,484,2018-12-23 12:57:00
C31,P57,401,2018-12-23 20:39:00
C31,P54,1732,2018-12-23 20:39:00
C34,P18,515,2018-12-23 14:23:00
C43,P05,1447,2018-12-23 13:19:00
C44,P52,1540,2018-12-23 21:41:00
C47,P34,641,2018-12-23 10:09:00
C48,P62,303,2018-12-23 07:59:00
C49,P16,1694,2018-12-23 22:00:00
C53,P50,1633,2018-12-23 14:29:00
C59,P30,593,2018-12-23 07:54:00
C59,P33,1833,2018-12-23 07:54:00
C74,P01,408,2018-12-23 07:07:00
C75,P30,271,2018-12-23 13:23:00
C81,P34,570,2018-12-23 19:48:00
C85,P09,1830,2018-12-23 20:33:00
C86,P48,1717,2018-12-23 08:13:00
C86,P54,61,2018-12-23 08:13:00
C92,P29,665,2018-12-23 22:32:00
C104,P36,545,2018-12-23 16:45:00
C113,P03,1065,2018-12-23 18:48:00
C114,P39,1654,2018-12-23 09:41:00
C121,P61,150,2018-12-23 16:07:00
C121,P62,1329,2018-12-23 16:07:00
C124,P01,234,2018-12-23 20:44:00
C128,P44,1199,2018-12-23 10:50:00
C130,P33,469,2018-12-23 07:20:00
C130,P27,1784,2018-12-23 07:20:00
C134,P24,2,2018-12-23 20:33:00
C134,P29,1246,2018-12-23 20:33:00
C2,P32,181,2018-12-24 17:35:00
C2,P24,670,2018-12-24 17:35:00
C8,P10,594,2018-12-24 11:29:00
C8,P10,213,2018-12-24 11:29:00
C12,P62,1158,2018-12-24 11:50:00
C12,P62,38,2018-12-24 11:50:00
C13,P43,716,2018-12-24 06:08:00
C13,P49,1109,2018-12-24 06:08:00
C28,P40,1310,2018-12-24 17:25:00
C40,P02,935,2018-12-24 13:56:00
C51,P62,236,2018-12-24 20:00:00
C51,P64,1220,2018-12-24 20:00:00
C55,P24,1424,2018-12-24 07:57:00
C58,P60,1561,2018-12-24 15:07:00
C64,P39,525,2018-12-24 12:02:00
C68,P33,1347,2018-12-24 07:00:00
C70,P05,1163,2018-12-24 10:05:00
C73,P64,2000,2018-12-24 06:20:00
C83,P38,1195,2018-12-24 08:37:00
C86,P60,1602,2018-12-24 05:24:00
C86,P51,1047,2018-12-24 05:24:00
C88,P25,1873,2018-12-24 17:01:00
C89,P27,491,2018-12-24 03:50:00
C92,P19,46,2018-12-24 08:02:00
C95,P35,460,2018-12-24 15:40:00
C113,P08,187,2018-12-24 04:12:00
C114,P41,695,2018-12-24 19:06:00
C8,P64,606,2018-12-25 07:37:00
C8,P61,235,2018-12-25 07:37:00
C10,P48,1690,2018-12-25 08:59:00
C11,P44,440,2018-12-25 08:30:00
C45,P58,629,2018-12-25 18:43:00
C45,P56,1855,2018-12-25 18:43:00
C53,P04,1847,2018-12-25 19:53:00
C66,P50,1157,2018-12-25 10:16:00
C72,P50,217,2018-12-25 17:02:00
C79,P58,933,2018-12-25 18:36:00
C84,P40,1000,2018-12-25 15:24:00
C84,P36,672,2018-12-25 15:24:00
C88,P19,1251,2018-12-25 06:35:00
C89,P47,1823,2018-12-25 05:02:00
C96,P44,539,2018-12-25 06:20:00
C96,P41,415,2018-12-25 06:20:00
C104,P26,1809,2018-12-25 15:48:00
C104,P25,1321,2018-12-25 15:48:00
C110,P55,713,2018-12-25 06:00:00
C115,P37,999,2018-12-25 05:06:00
C131,P26,177,2018-12-25 13:51:00
C131,P22,1022,2018-12-25 13:51:00
C133,P62,1926,2018-12-25 03:48:00
C133,P62,266,2018-12-25 03:48:00
C135,P46,407,2018-12-25 09:25:00
C135,P46,215,2018-12-25 09:25:00
C137,P28,368,2018-12-25 07:19:00
C137,P22,694,2018-12-25 07:19:00
C7,P40,1407,2018-12-26 04:54:00
C7,P38,273,2018-12-26 04:54:00
C12,P63,1550,2018-12-26 09:35:00
C13,P32,727,2018-12-26 03:21:00
C21,P22,126,2018-12-26 20:05:00
C22,P11,1284,2018-12-26 14:08:00
C22,P01,905,2018-12-26 14:08:00
C30,P24,730,2018-12-26 11:52:00
C32,P52,1946,2018-12-26 07:22:00
C32,P52,222,2018-12-26 07:22:00
C38,P27,133,2018-12-26 19:20:00
C38,P25,709,2018-12-26 19:20:00
C45,P53,1530,2018-12-26 13:57:00
C46,P14,1231,2018-12-26 22:05:00
C46,P17,1440,2018-12-26 22:05:00
C47,P36,223,2018-12-26 06:21:00
C50,P37,1017,2018-12-26 11:17:00
C50,P40,1109,2018-12-26 11:17:00
C54,P55,1802,2018-12-26 16:00:00
C54,P52,401,2018-12-26 16:00:00
C69,P34,974,2018-12-26 18:27:00
C69,P34,1399,2018-12-26 18:27:00
C70,P35,745,2018-12-26 17:04:00
C70,P38,1954,2018-12-26 17:04:00
C75,P47,1413,2018-12-26 11:16:00
C83,P55,8,2018-12-26 18:12:00
C86,P13,973,2018-12-26 23:59:00
C92,P18,746,2018-12-26 15:55:00
C92,P20,111,2018-12-26 15:55:00
C95,P39,1903,2018-12-26 18:47:00
C96,P37,73,2018-12-26 14:55:00
C96,P35,1326,2018-12-26 14:55:00
C100,P35,121,2018-12-26 11:41:00
C106,P37,1677,2018-12-26 17:58:00
C108,P57,394,2018-12-26 15:20:00
C108,P56,1268,2018-12-26 15:20:00
C111,P39,231,2018-12-26 19:09:00
C113,P03,1514,2018-12-26 23:58:00
C126,P36,712,2018-12-26 05:20:00
C126,P40,331,2018-12-26 05:20:00
C127,P64,74,2018-12-26 08:19:00
C127,P61,243,2018-12-26 08:19:00
C5,P37,1342,2018-12-27 04:31:00
C21,P29,1049,2018-12-27 15:39:00
C21,P24,841,2018-12-27 15:39:00
C27,P33,965,2018-12-27 10:12:00
C31,P41,1596,2018-12-27 05:43:00
C33,P45,1506,2018-12-27 08:27:00
C34,P20,1822,2018-12-27 03:28:00
C40,P14,270,2018-12-27 04:56:00
C40,P20,1624,2018-12-27 04:56:00
C46,P08,670,2018-12-27 12:07:00
C46,P11,121,2018-12-27 12:07:00
C48,P37,857,2018-12-27 11:21:00
C58,P33,1020,2018-12-27 11:57:00
C58,P27,263,2018-12-27 11:57:00
C61,P37,1648,2018-12-27 11:31:00
C61,P38,1728,2018-12-27 11:31:00
C68,P07,762,2018-12-27 13:00:00
C69,P09,653,2018-12-27 08:56:00
C69,P08,1226,2018-12-27 08:56:00
C70,P38,911,2018-12-27 11:25:00
C70,P36,1265,2018-12-27 11:25:00
C91,P64,79,2018-12-27 05:06:00
C91,P61,518,2018-12-27 05:06:00
C94,P37,62,2018-12-27 14:48:00
C95,P35,840,2018-12-27 20:36:00
C95,P39,51,2018-12-27 20:36:00
C104,P26,1822,2018-12-27 10:45:00
C106,P46,1684,2018-12-27 12:32:00
C109,P36,1260,2018-12-27 23:27:00
C112,P37,1422,2018-12-27 18:18:00
C114,P38,1367,2018-12-27 04:43:00
C123,P61,1845,2018-12-27 06:55:00
C131,P55,28,2018-12-27 13:12:00
C137,P23,42,2018-12-27 09:18:00
C5,P38,123,2018-12-28 05:29:00
C9,P53,1265,2018-12-28 03:19:00
C10,P23,796,2018-12-28 18:20:00
C12,P64,120,2018-12-28 23:19:00
C14,P56,1398,2018-12-28 10:02:00
C16,P39,1032,2018-12-28 19:36:00
C16,P38,957,2018-12-28 19:36:00
C17,P32,1838,2018-12-28 07:14:00
C25,P37,891,2018-12-28 06:04:00
C25,P35,609,2018-12-28 06:04:00
C28,P31,422,2018-12-28 09:10:00
C35,P32,1038,2018-12-28 23:08:00
C39,P35,948,2018-12-28 03:12:00
C41,P26,1286,2018-12-28 08:47:00
C41,P23,636,2018-12-28 08:47:00
C46,P37,791,2018-12-28 09:02:00
C54,P41,1892,2018-12-28 23:16:00
C56,P53,1783,2018-12-28 14:31:00
C58,P36,432,2018-12-28 19:03:00
C59,P34,265,2018-12-28 04:40:00
C63,P36,1222,2018-12-28 13:15:00
C63,P38,1550,2018-12-28 13:15:00
C71,P35,328,2018-12-28 16:21:00
C72,P47,582,2018-12-28 20:23:00
C73,P23,1290,2018-12-28 02:58:00
C79,P25,1969,2018-12-28 07:39:00
C79,P32,1425,2018-12-28 07:39:00
C80,P46,354,2018-12-28 06:33:00
C80,P52,143,2018-12-28 06:33:00
C82,P35,436,2018-12-28 19:56:00
C82,P37,501,2018-12-28 19:56:00
C92,P20,768,2018-12-28 12:17:00
C92,P18,1935,2018-12-28 12:17:00
C96,P32,1228,2018-12-28 15:00:00
C103,P60,834,2018-12-28 05:23:00
C109,P40,1178,2018-12-28 19:33:00
C117,P17,1606,2018-12-28 20:49:00
C117,P15,277,2018-12-28 20:49:00
C126,P10,14,2018-12-28 13:56:00
C126,P10,744,2018-12-28 13:56:00
C127,P02,1160,2018-12-28 07:53:00
C127,P03,1788,2018-12-28 07:53:00
C130,P40,1641,2018-12-28 09:29:00
C133,P30,864,2018-12-28 23:15:00
C2,P26,212,2018-12-29 23:07:00
C4,P38,1150,2018-12-29 02:59:00
C5,P61,618,2018-12-29 16:30:00
C9,P21,1685,2018-12-29 19:38:00
C11,P35,743,2018-12-29 03:26:00
C14,P59,861,2018-12-29 17:12:00
C20,P02,503,2018-12-29 06:18:00
C30,P02,1762,2018-12-29 19:27:00
C34,P17,877,2018-12-29 11:11:00
C34,P18,1803,2018-12-29 11:11:00
C35,P34,1973,2018-12-29 03:21:00
C40,P15,871,2018-12-29 20:51:00
C40,P16,173,2018-12-29 20:51:00
C43,P29,1153,2018-12-29 14:31:00
C43,P31,881,2018-12-29 14:31:00
C44,P43,876,2018-12-29 08:54:00
C49,P41,1491,2018-12-29 12:33:00
C65,P46,1480,2018-12-29 07:27:00
C69,P27,423,2018-12-29 17:31:00
C69,P28,1099,2018-12-29 17:31:00
C100,P18,142,2018-12-29 19:28:00
C100,P21,1688,2018-12-29 19:28:00
C110,P62,1607,2018-12-29 15:02:00
C110,P63,992,2018-12-29 15:02:00
C117,P49,1053,2018-12-29 14:42:00
C137,P24,1970,2018-12-29 14:01:00
C137,P33,1574,2018-12-29 14:01:00
C8,P61,1909,2018-12-30 18:40:00
C12,P25,1901,2018-12-30 05:27:00
C12,P25,1286,2018-12-30 05:27:00
C21,P29,1647,2018-12-30 08:47:00
C24,P64,1703,2018-12-30 17:14:00
C25,P12,298,2018-12-30 04:38:00
C25,P05,1171,2018-12-30 04:38:00
C28,P40,1731,2018-12-30 23:52:00
C29,P64,302,2018-12-30 12:11:00
C30,P10,500,2018-12-30 20:35:00
C30,P12,829,2018-12-30 20:35:00
C40,P26,342,2018-12-30 07:49:00
C40,P33,942,2018-12-30 07:49:00
C43,P10,354,2018-12-30 13:33:00
C43,P04,1408,2018-12-30 13:33:00
C50,P37,1476,2018-12-30 15:21:00
C50,P40,693,2018-12-30 15:21:00
C57,P53,1809,2018-12-30 14:56:00
C58,P29,1590,2018-12-30 17:36:00
C69,P43,1500,2018-12-30 23:26:00
C70,P04,685,2018-12-30 15:18:00
C71,P37,111,2018-12-30 20:19:00
C85,P05,826,2018-12-30 18:42:00
C85,P07,883,2018-12-30 18:42:00
C88,P29,1302,2018-12-30 11:39:00
C92,P14,623,2018-12-30 15:03:00
C96,P63,586,2018-12-30 13:41:00
C100,P44,1495,2018-12-30 11:26:00
C103,P36,830,2018-12-30 05:53:00
C111,P40,1278,2018-12-30 21:23:00
C111,P37,135,2018-12-30 21:23:00
C115,P28,1738,2018-12-30 09:28:00
C127,P17,909,2018-12-30 18:10:00
C1,P05,569,2018-12-31 16:45:00
C1,P06,1414,2018-12-31 16:45:00
C2,P31,157,2018-12-31 17:45:00
C2,P28,713,2018-12-31 17:45:00
C9,P14,1735,2018-12-31 12:08:00
C11,P37,1925,2018-12-31 15:24:00
C11,P38,1832,2018-12-31 15:24:00
C13,P46,1514,2018-12-31 15:41:00
C13,P50,1205,2018-12-31 15:41:00
C14,P59,268,2018-12-31 11:15:00
C14,P47,1121,2018-12-31 11:15:00
C31,P53,627,2018-12-31 23:31:00
C42,P31,808,2018-12-31 19:32:00
C42,P25,1982,2018-12-31 19:32:00
C44,P56,1297,2018-12-31 04:31:00
C44,P59,639,2018-12-31 04:31:00
C46,P36,396,2018-12-31 08:38:00
C53,P41,1497,2018-12-31 18:12:00
C53,P59,1010,2018-12-31 18:12:00
C57,P39,96,2018-12-31 19:35:00
C57,P38,686,2018-12-31 19:35:00
C67,P23,406,2018-12-31 03:00:00
C67,P32,699,2018-12-31 03:00:00
C70,P02,1279,2018-12-31 23:56:00
C71,P38,1626,2018-12-31 22:39:00
C71,P40,1943,2018-12-31 22:39:00
C73,P32,1206,2018-12-31 23:12:00
C74,P11,1360,2018-12-31 10:40:00
C76,P28,338,2018-12-31 09:43:00
C83,P02,1512,2018-12-31 11:17:00
C88,P20,1933,2018-12-31 04:40:00
C92,P26,1566,2018-12-31 14:15:00
C92,P31,88,2018-12-31 14:15:00
C99,P32,1252,2018-12-31 13:53:00
C99,P27,634,2018-12-31 13:53:00
C104,P22,1534,2018-12-31 04:56:00
C107,P28,804,2018-12-31 19:03:00
C117,P15,1531,2018-12-31 15:19:00
C119,P54,1645,2018-12-31 19:03:00
C120,P41,1643,2018-12-31 17:48:00
C127,P06,101,2018-12-31 17:23:00
C127,P02,1088,2018-12-31 17:23:00
C137,P22,1763,2018-12-31 03:00:00
C10,P42,1692,2019-01-01 19:13:00
C11,P58,835,2019-01-01 06:51:00
C11,P43,282,2019-01-01 06:51:00
C18,P61,387,2019-01-01 16:51:00
C18,P61,1974,2019-01-01 16:51:00
C39,P36,1265,2019-01-01 06:38:00
C40,P11,634,2019-01-01 13:44:00
C40,P10,1206,2019-01-01 13:44:00
C44,P51,1836,2019-01-01 20:57:00
C44,P55,916,2019-01-01 20:57:00
C59,P26,1782,2019-01-01 04:17:00
C59,P33,79,2019-01-01 04:17:00
C71,P64,605,2019-01-01 20:39:00
C82,P63,1615,2019-01-01 19:09:00
C83,P12,133,2019-01-01 07:02:00
C83,P04,54,2019-01-01 07:02:00
C85,P10,1055,2019-01-01 06:12:00
C85,P12,1539,2019-01-01 06:12:00
C86,P18,1626,2019-01-01 03:20:00
C86,P13,981,2019-01-01 03:20:00
C92,P19,608,2019-01-01 09:07:00
C95,P36,1559,2019-01-01 19:18:00
C100,P36,877,2019-01-01 15:51:00
C115,P28,1593,2019-01-01 19:56:00
C119,P59,1199,2019-01-01 16:22:00
C126,P04,349,2019-01-01 10:35:00
C126,P11,454,2019-01-01 10:35:00
C131,P37,528,2019-01-01 18:05:00
C131,P40,1654,2019-01-01 18:05:00
C132,P06,1620,2019-01-01 08:49:00
C132,P11,681,2019-01-01 08:49:00
C135,P48,376,2019-01-01 04:28:00
C135,P47,649,2019-01-01 04:28:00
C5,P63,1289,2019-01-02 08:16:00
C5,P61,997,2019-01-02 08:16:00
C12,P63,1181,2019-01-02 04:52:00
C13,P34,891,2019-01-02 18:06:00
C20,P05,1658,2019-01-02 10:50:00
C20,P05,1158,2019-01-02 10:50:00
C21,P23,877,2019-01-02 10:18:00
C26,P47,39,2019-01-02 05:47:00
C40,P05,1440,2019-01-02 04:29:00
C41,P29,1830,2019-01-02 03:06:00
C46,P13,28,2019-01-02 11:51:00
C51,P63,1607,2019-01-02 21:05:00
C53,P41,1128,2019-01-02 07:53:00
C54,P54,424,2019-01-02 08:12:00
C55,P27,1855,2019-01-02 12:44:00
C56,P53,952,2019-01-02 19:08:00
C59,P27,1641,2019-01-02 22:12:00
C67,P64,189,2019-01-02 03:55:00
C69,P38,1255,2019-01-02 09:51:00
C69,P39,71,2019-01-02 09:51:00
C71,P27,1603,2019-01-02 23:08:00
C74,P09,638,2019-01-02 22:44:00
C78,P37,423,2019-01-02 12:13:00
C78,P38,1958,2019-01-02 12:13:00
C80,P57,588,2019-01-02 04:35:00
C81,P33,109,2019-01-02 14:12:00
C90,P13,1674,2019-01-02 23:13:00
C97,P24,381,2019-01-02 09:34:00
C104,P31,595,2019-01-02 11:40:00
C106,P29,1750,2019-01-02 16:10:00
C108,P43,899,2019-01-02 18:25:00
C108,P48,1076,2019-01-02 18:25:00
C113,P08,42,2019-01-02 14:11:00
C114,P35,1274,2019-01-02 05:59:00
C120,P43,1704,2019-01-02 18:55:00
C122,P17,1305,2019-01-02 22:37:00
C128,P38,1389,2019-01-02 11:25:00
C9,P41,160,2019-01-03 11:47:00
C9,P55,1098,2019-01-03 11:47:00
C13,P26,1023,2019-01-03 12:36:00
C22,P40,421,2019-01-03 23:15:00
C22,P36,801,2019-01-03 23:15:00
C24,P62,808,2019-01-03 17:23:00
C24,P61,419,2019-01-03 17:23:00
C29,P58,633,2019-01-03 11:56:00
C37,P23,554,2019-01-03 17:21:00
C37,P33,644,2019-01-03 17:21:00
C55,P62,1036,2019-01-03 10:59:00
C67,P33,1767,2019-01-03 08:24:00
C67,P30,201,2019-01-03 08:24:00
C72,P43,1348,2019-01-03 18:47:00
C73,P24,44,2019-01-03 17:14:00
C82,P05,1236,2019-01-03 20:48:00
C82,P05,1192,2019-01-03 20:48:00
C95,P40,1451,2019-01-03 17:22:00
C95,P35,1019,2019-01-03 17:22:00
C96,P40,912,2019-01-03 19:42:00
C105,P22,544,2019-01-03 09:32:00
C108,P44,145,2019-01-03 17:37:00
C115,P30,1846,2019-01-03 03:34:00
C120,P45,867,2019-01-03 16:50:00
C125,P24,311,2019-01-03 19:13:00
C125,P32,1007,2019-01-03 19:13:00
C126,P11,1604,2019-01-03 04:40:00
C127,P13,1803,2019-01-03 07:58:00
C127,P18,332,2019-01-03 07:58:00
C4,P37,13,2019-01-04 05:44:00
C4,P35,85,2019-01-04 05:44:00
C10,P22,310,2019-01-04 20:02:00
C10,P26,1340,2019-01-04 20:02:00
C11,P39,534,2019-01-04 15:08:00
C11,P40,1243,2019-01-04 15:08:00
C12,P23,1461,2019-01-04 14:04:00
C12,P33,922,2019-01-04 14:04:00
C27,P49,449,2019-01-04 15:44:00
C34,P15,1465,2019-01-04 07:36:00
C35,P29,1385,2019-01-04 23:57:00
C36,P29,1153,2019-01-04 19:15:00
C40,P15,267,2019-01-04 07:22:00
C40,P14,572,2019-01-04 07:22:00
C42,P29,387,2019-01-04 19:44:00
C42,P34,491,2019-01-04 19:44:00
C43,P01,176,2019-01-04 08:10:00
C43,P08,489,2019-01-04 08:10:00
C45,P55,978,2019-01-04 06:20:00
C47,P33,1398,2019-01-04 18:17:00
C47,P23,798,2019-01-04 18:17:00
C63,P39,168,2019-01-04 10:33:00
C66,P58,1008,2019-01-04 07:23:00
C68,P20,588,2019-01-04 10:58:00
C68,P18,743,2019-01-04 10:58:00
C74,P09,1773,2019-01-04 04:46:00
C74,P10,971,2019-01-04 04:46:00
C79,P34,1253,2019-01-04 10:59:00
C81,P64,806,2019-01-04 19:03:00
C81,P64,1981,2019-01-04 19:03:00
C83,P54,506,2019-01-04 08:44:00
C88,P14,1284,2019-01-04 10:21:00
C89,P57,404,2019-01-04 13:56:00
C102,P24,1818,2019-01-04 04:28:00
C104,P32,266,2019-01-04 22:08:00
C110,P62,901,2019-01-04 19:42:00
C112,P36,113,2019-01-04 15:01:00
C115,P34,1322,2019-01-04 04:32:00
C115,P29,874,2019-01-04 04:32:00
C124,P02,245,2019-01-04 04:03:00
C124,P06,1195,2019-01-04 04:03:00
C125,P32,329,2019-01-04 19:55:00
C132,P07,1433,2019-01-04 22:18:00
C1,P03,221,2019-01-05 04:59:00
C2,P31,835,2019-01-05 07:32:00
C2,P32,1148,2019-01-05 07:32:00
C20,P23,1503,2019-01-05 20:04:00
C24,P63,1986,2019-01-05 16:34:00
C24,P61,1151,2019-01-05 16:34:00
C30,P25,1090,2019-01-05 08:09:00
C34,P14,701,2019-01-05 12:17:00
C41,P31,482,2019-01-05 05:08:00
C42,P22,1135,2019-01-05 19:50:00
C42,P25,602,2019-01-05 19:50:00
C48,P61,48,2019-01-05 06:24:00
C50,P36,1613,2019-01-05 16:57:00
C50,P38,634,2019-01-05 16:57:00
C56,P59,1907,2019-01-05 19:14:00
C59,P25,1515,2019-01-05 09:32:00
C67,P63,865,2019-01-05 10:12:00
C70,P39,1747,2019-01-05 09:12:00
C70,P35,199,2019-01-05 09:12:00
C80,P27,1573,2019-01-05 04:32:00
C84,P24,995,2019-01-05 15:52:00
C89,P54,137,2019-01-05 07:23:00
C89,P47,522,2019-01-05 07:23:00
C92,P28,97,2019-01-05 14:14:00
C92,P33,1507,2019-01-05 14:14:00
C102,P48,1033,2019-01-05 09:02:00
C108,P45,1891,2019-01-05 10:20:00
C124,P11,981,2019-01-05 18:03:00
C124,P12,1359,2019-01-05 18:03:00
C125,P32,1667,2019-01-05 16:53:00
C125,P34,1454,2019-01-05 16:53:00
C127,P10,728,2019-01-05 12:32:00
C135,P06,710,2019-01-05 19:36:00
C2,P28,1821,2019-01-06 05:52:00
C5,P62,553,2019-01-06 15:26:00
C8,P11,510,2019-01-06 23:35:00
C22,P35,1910,2019-01-06 19:25:00
C30,P22,1282,2019-01-06 07:07:00
C38,P25,1919,2019-01-06 14:51:00
C40,P13,1574,2019-01-06 16:46:00
C42,P28,1658,2019-01-06 13:56:00
C49,P18,94,2019-01-06 18:17:00
C55,P54,1646,2019-01-06 23:49:00
C61,P63,1015,2019-01-06 07:41:00
C61,P61,407,2019-01-06 07:41:00
C64,P45,1083,2019-01-06 15:55:00
C64,P46,1320,2019-01-06 15:55:00
C67,P45,1280,2019-01-06 21:36:00
C69,P34,544,2019-01-06 15:41:00
C69,P22,1005,2019-01-06 15:41:00
C73,P64,123,2019-01-06 14:49:00
C76,P38,1364,2019-01-06 22:33:00
C80,P56,1083,2019-01-06 08:57:00
C87,P57,1781,2019-01-06 07:48:00
C87,P59,222,2019-01-06 07:48:00
C94,P22,441,2019-01-06 20:15:00
C94,P32,923,2019-01-06 20:15:00
C101,P25,1448,2019-01-06 09:46:00
C101,P25,963,2019-01-06 09:46:00
C102,P51,1642,2019-01-06 03:22:00
C114,P46,722,2019-01-06 19:28:00
C117,P40,1812,2019-01-06 20:25:00
C117,P36,423,2019-01-06 20:25:00
C2,P33,365,2019-01-07 08:04:00
C4,P37,1740,2019-01-07 19:30:00
C4,P37,1889,2019-01-07 19:30:00
C8,P63,153,2019-01-07 03:20:00
C10,P28,1976,2019-01-07 10:30:00
C11,P38,43,2019-01-07 10:16:00
C29,P62,1934,2019-01-07 22:56:00
C29,P62,533,2019-01-07 22:56:00
C30,P28,1809,2019-01-07 13:18:00
C30,P33,311,2019-01-07 13:18:00
C35,P12,1116,2019-01-07 13:24:00
C40,P34,1748,2019-01-07 16:51:00
C43,P54,735,2019-01-07 16:33:00
C46,P04,80,2019-01-07 06:48:00
C48,P08,429,2019-01-07 17:17:00
C48,P01,1593,2019-01-07 17:17:00
C49,P17,1458,2019-01-07 10:47:00
C54,P48,865,2019-01-07 20:21:00
C54,P44,192,2019-01-07 20:21:00
C56,P55,421,2019-01-07 03:15:00
C56,P51,1489,2019-01-07 03:15:00
C58,P53,828,2019-01-07 22:06:00
C58,P49,545,2019-01-07 22:06:00
C71,P20,923,2019-01-07 09:05:00
C79,P26,433,2019-01-07 21:06:00
C79,P28,813,2019-01-07 21:06:00
C83,P07,1635,2019-01-07 09:23:00
C89,P30,1875,2019-01-07 11:58:00
C92,P24,1360,2019-01-07 19:18:00
C113,P07,885,2019-01-07 14:25:00
C113,P11,838,2019-01-07 14:25:00
C117,P44,320,2019-01-07 03:45:00
C128,P50,166,2019-01-07 03:23:00
C7,P64,1914,2019-01-08 03:47:00
C9,P20,1323,2019-01-08 17:59:00
C9,P14,1086,2019-01-08 17:59:00
C17,P33,368,2019-01-08 12:21:00
C18,P51,1716,2019-01-08 08:01:00
C18,P42,497,2019-01-08 08:01:00
C25,P04,1913,2019-01-08 23:16:00
C34,P28,820,2019-01-08 12:46:00
C49,P45,1708,2019-01-08 12:03:00
C49,P45,1245,2019-01-08 12:03:00
C50,P39,435,2019-01-08 03:42:00
C59,P27,249,2019-01-08 06:53:00
C65,P09,140,2019-01-08 05:39:00
